product_id,product_name,category,brand,unit,price,supplier_id
359,Сельдь с/с Эконом 1л,Рыба,Эконом,кг,489.5,46
360,Лук репчатый Эконом 1кг,Овощи-фрукты,Эконом,кг,1148.18,33
361,Хлеб белый Брэнд2 500г,Хлеб,Брэнд2,кг,715.71,18
362,Мука пшеничная 2кг Локальный 200г,Бакалея,Локальный,шт,104.39,25
363,Мыло 90г Своё 1кг,Бытовая химия,Своё,кг,1445.15,11
364,Орехи 100г Эконом 1л,Снеки,Эконом,л,309.06,11
365,Рис 1кг Импорт 1кг,Бакалея,Импорт,уп,1322.24,32
366,Кефир 1л Брэнд2 1кг,Молочные,Брэнд2,уп,1451.03,14
367,Батон нарезной Эконом 100г,Хлеб,Эконом,шт,443.59,39
368,Шампунь 400мл Фермер 500г,Бытовая химия,Фермер,шт,1275.34,28
369,Свинина шея Премиум 0.5л,Мясо,Премиум,л,1152.87,24
370,Творог 200г Эко 100г,Молочные,Эко,кг,562.91,19
371,Сыр Российский 1кг Эко 1л,Молочные,Эко,уп,1153.67,18
372,Орехи 100г Своё 0.5л,Снеки,Своё,шт,219.14,7
373,Апельсины Эконом,Овощи-фрукты,Эконом,л,850.01,24
374,Сухарики 40г Брэнд3 200г,Снеки,Брэнд3,уп,765.11,3
375,Творог 200г Брэнд3 0.5л,Молочные,Брэнд3,л,1211.83,34
376,Сахар 1кг Брэнд3 1л,Бакалея,Брэнд3,кг,512.11,40
377,Лук репчатый Брэнд3 1кг,Овощи-фрукты,Брэнд3,л,902.78,33
378,Порошок стиральный 3кг Импорт 1л,Бытовая химия,Импорт,уп,1071.85,20
379,Соль 1кг Брэнд1 500г,Бакалея,Брэнд1,л,1020.5,27
380,Батон нарезной Премиум,Хлеб,Премиум,шт,907.46,17
381,Вареники 700г Своё 1л,Заморозка,Своё,кг,1090.46,38
382,Соль 1кг Брэнд3 1л,Бакалея,Брэнд3,уп,247.23,44
383,Лосось охл. Брэнд1 1л,Рыба,Брэнд1,шт,310.45,29
384,Лук репчатый Эко 200г,Овощи-фрукты,Эко,уп,1045.04,27
385,Гречка 900г Своё 1кг,Бакалея,Своё,шт,1067.49,34
386,Сельдь с/с Импорт 500г,Рыба,Импорт,уп,802.45,21
387,Вареники 700г Брэнд3 1кг,Заморозка,Брэнд3,л,833.02,44
388,Шоколад 90г Премиум 1л,Снеки,Премиум,уп,312.63,16
389,Треска филе Импорт 500г,Рыба,Импорт,кг,1413.98,20
390,Шоколад 90г Премиум 0.5л,Снеки,Премиум,кг,1044.65,32
391,Лук репчатый Фермер 500г,Овощи-фрукты,Фермер,л,453.05,37
392,Чай чёрный 100г Импорт 1кг,Напитки,Импорт,уп,1233.01,50
393,Конфеты 250г Брэнд3 500г,Снеки,Брэнд3,шт,452.82,46
394,Йогурт 150г Эконом 1кг,Молочные,Эконом,л,1128.59,14
395,Сосиски молочные Импорт 500г,Мясо,Импорт,л,231.79,40
396,Чипсы 80г Своё 200г,Снеки,Своё,кг,104.63,34
397,Минтай с/м Локальный 100г,Рыба,Локальный,шт,637.55,46
398,Соль 1кг Брэнд2 0.5л,Бакалея,Брэнд2,кг,37.62,36
399,Мороженое 500мл Брэнд3 1кг,Заморозка,Брэнд3,уп,731.85,13
400,Сухарики 40г Премиум 500г,Снеки,Премиум,л,979.47,50
401,Йогурт 150г Своё 200г,Молочные,Своё,шт,1372.45,12
402,Капуста Брэнд3 100г,Овощи-фрукты,Брэнд3,уп,1188.3,12
403,Мороженое 500мл Премиум 100г,Заморозка,Премиум,шт,468.64,39
404,Масло сливочное 180г Эконом 500г,Молочные,Эконом,уп,1483.98,35
405,Макароны 450г Фермер 200г,Бакалея,Фермер,уп,431.07,8
406,Помидоры Брэнд3 0.5л,Овощи-фрукты,Брэнд3,уп,982.98,46
407,Колбаса варёная Брэнд1 0.5л,Мясо,Брэнд1,л,1192.43,37
408,Чай чёрный 100г Локальный 200г,Напитки,Локальный,уп,1245.68,33
409,Лук репчатый Брэнд2 1кг,Овощи-фрукты,Брэнд2,шт,301.63,9
410,Соль 1кг Эконом 200г,Бакалея,Эконом,шт,413.35,16
411,Мука пшеничная 2кг Премиум 500г,Бакалея,Премиум,л,886.22,37
412,Молоко 1л Премиум 0.5л,Молочные,Премиум,л,1048.37,4
413,Кола 1.5л Брэнд2 1кг,Напитки,Брэнд2,л,264.78,44
414,Гречка 900г Премиум 0.5л,Бакалея,Премиум,шт,968.91,19
415,Яблоки Своё 200г,Овощи-фрукты,Своё,кг,1437.32,31
416,Говядина лопатка Фермер 0.5л,Мясо,Фермер,л,641.29,36
417,Пельмени 800г Фермер,Заморозка,Фермер,кг,1149.93,44
418,Сухарики 40г Своё,Снеки,Своё,шт,802.49,34
419,Пиво 0.5л Эконом 100г,Напитки,Эконом,шт,120.78,36
420,Паста зубная 100мл Импорт 200г,Бытовая химия,Импорт,кг,271.87,34
421,Мука пшеничная 2кг Брэнд2 0.5л,Бакалея,Брэнд2,кг,1083.87,32
422,Йогурт 150г Импорт 1кг,Молочные,Импорт,шт,696.55,33
423,Капуста Фермер 1л,Овощи-фрукты,Фермер,шт,851.43,44
424,Конфеты 250г Премиум 0.5л,Снеки,Премиум,шт,612.04,1
425,Чипсы 80г Локальный 1л,Снеки,Локальный,шт,96.58,23
426,Кофе молотый 250г Брэнд2 1л,Напитки,Брэнд2,шт,1403.84,5
427,Мороженое 500мл Фермер 100г,Заморозка,Фермер,л,631.03,50
428,Свинина шея Эко 500г,Мясо,Эко,уп,689.35,25
429,Бананы Брэнд2 0.5л,Овощи-фрукты,Брэнд2,кг,990.7,23
430,Курица тушка Брэнд3 1л,Мясо,Брэнд3,уп,807.4,47
431,Минтай с/м Брэнд1,Рыба,Брэнд1,шт,1468.38,30
432,Чай чёрный 100г Импорт 1кг,Напитки,Импорт,уп,1240.34,16
433,Сахар 1кг Эконом 200г,Бакалея,Эконом,л,307.07,47
434,Сухарики 40г Брэнд2 100г,Снеки,Брэнд2,уп,933.94,2
435,Лосось охл. Локальный 100г,Рыба,Локальный,шт,903.1,29
436,Лаваш Брэнд1 200г,Хлеб,Брэнд1,шт,621.33,15
437,Масло растительное 1л Локальный,Бакалея,Локальный,шт,236.0,19
438,Минтай с/м Своё 500г,Рыба,Своё,л,378.25,10
439,Кола 1.5л Импорт 200г,Напитки,Импорт,уп,471.74,4
440,Хлеб белый Своё 0.5л,Хлеб,Своё,кг,950.21,28
441,Хлеб белый Фермер 100г,Хлеб,Фермер,л,1414.13,43
442,Бананы Импорт 500г,Овощи-фрукты,Импорт,уп,630.14,20
443,Бананы Брэнд3,Овощи-фрукты,Брэнд3,уп,384.22,15
444,Морковь Брэнд3,Овощи-фрукты,Брэнд3,уп,1374.67,36
445,Капуста Эко 1л,Овощи-фрукты,Эко,кг,600.98,17
446,Сельдь с/с Эконом 0.5л,Рыба,Эконом,шт,1385.67,24
447,Йогурт 150г Импорт 0.5л,Молочные,Импорт,кг,105.76,25
448,Чай чёрный 100г Своё 1л,Напитки,Своё,шт,1314.22,13
449,Конфеты 250г Своё 0.5л,Снеки,Своё,кг,734.71,22
450,Морковь Брэнд1 200г,Овощи-фрукты,Брэнд1,кг,1444.25,8
451,Чипсы 80г Фермер 200г,Снеки,Фермер,кг,613.05,16
452,Хлеб белый Эконом,Хлеб,Эконом,л,589.57,35
453,Сок яблочный 1л Эконом 500г,Напитки,Эконом,л,558.68,32
454,Сахар 1кг Брэнд2,Бакалея,Брэнд2,уп,1149.59,21
455,Пельмени 800г Локальный 500г,Заморозка,Локальный,л,638.48,37
456,Мыло 90г Локальный 0.5л,Бытовая химия,Локальный,кг,53.84,36
457,Мороженое 500мл Своё 1л,Заморозка,Своё,уп,463.93,13
458,Помидоры Локальный 1кг,Овощи-фрукты,Локальный,кг,763.97,42
459,Пицца зам. 400г Эконом 500г,Заморозка,Эконом,уп,1450.77,42
460,Чипсы 80г Фермер 1кг,Снеки,Фермер,кг,1107.18,23
461,Фарш домашний Брэнд3 0.5л,Мясо,Брэнд3,уп,300.55,35
462,Сок яблочный 1л Брэнд1 1л,Напитки,Брэнд1,шт,1263.43,5
463,Пицца зам. 400г Брэнд1,Заморозка,Брэнд1,шт,636.22,41
464,Минтай с/м Брэнд2 0.5л,Рыба,Брэнд2,кг,43.44,33
465,Сахар 1кг Эконом 100г,Бакалея,Эконом,уп,999.15,2
466,Молоко 1л Импорт 1л,Молочные,Импорт,уп,47.42,34
467,Вино красное 0.75л Премиум 1л,Напитки,Премиум,л,55.2,45
468,Чай чёрный 100г Эко,Напитки,Эко,кг,187.31,7
469,Макароны 450г Брэнд3 200г,Бакалея,Брэнд3,кг,941.08,17
470,Орехи 100г Эконом 500г,Снеки,Эконом,уп,146.16,26
471,Сахар 1кг Своё 200г,Бакалея,Своё,кг,470.96,6
472,Сок яблочный 1л Брэнд1 100г,Напитки,Брэнд1,уп,587.52,36
473,Соль 1кг Брэнд1 0.5л,Бакалея,Брэнд1,шт,1063.18,6
474,Рис 1кг Эко 0.5л,Бакалея,Эко,л,861.81,7
475,Паста зубная 100мл Импорт 100г,Бытовая химия,Импорт,кг,340.78,45
476,Шампунь 400мл Своё 1кг,Бытовая химия,Своё,л,98.45,5
477,Чай чёрный 100г Премиум 1л,Напитки,Премиум,шт,293.65,21
478,Кефир 1л Локальный 1л,Молочные,Локальный,кг,1135.81,46
479,Орехи 100г Эко 100г,Снеки,Эко,л,268.8,16
480,Хлеб чёрный Эко 0.5л,Хлеб,Эко,л,594.25,48
481,Свинина шея Брэнд2 1л,Мясо,Брэнд2,л,108.93,28
482,Минтай с/м Брэнд2 500г,Рыба,Брэнд2,уп,1454.31,21
483,Кефир 1л Премиум,Молочные,Премиум,уп,751.19,23
484,Хлеб белый Эко 1кг,Хлеб,Эко,кг,1029.15,43
485,Бананы Брэнд2,Овощи-фрукты,Брэнд2,л,1203.14,46
486,Сыр Российский 1кг Брэнд2 500г,Молочные,Брэнд2,кг,588.6,41
487,Говядина лопатка Эко 500г,Мясо,Эко,л,186.63,1
488,Пицца зам. 400г Премиум 1кг,Заморозка,Премиум,л,1149.18,7
489,Свинина шея Брэнд2 200г,Мясо,Брэнд2,уп,689.8,36
490,Гречка 900г Эко 100г,Бакалея,Эко,шт,161.74,36
491,Йогурт 150г Своё 1л,Молочные,Своё,л,1299.67,1
492,Картофель Эко 1кг,Овощи-фрукты,Эко,шт,1095.52,36
493,Паста зубная 100мл Локальный 1л,Бытовая химия,Локальный,кг,1037.41,11
494,Свинина шея Премиум 500г,Мясо,Премиум,л,754.89,5
495,Фарш домашний Эко 500г,Мясо,Эко,уп,470.64,5
496,Яблоки Премиум 200г,Овощи-фрукты,Премиум,уп,902.9,13
497,Сахар 1кг Брэнд2 200г,Бакалея,Брэнд2,л,39.95,26
498,Помидоры Своё 1кг,Овощи-фрукты,Своё,л,677.13,28
499,Орехи 100г Своё 200г,Снеки,Своё,л,501.38,45
500,Сосиски молочные Фермер 500г,Мясо,Фермер,кг,1447.92,21
501,Картофель Фермер 1л,Овощи-фрукты,Фермер,кг,509.05,18
502,Орехи 100г Эко 500г,Снеки,Эко,шт,1400.14,13
503,Батон нарезной Импорт 200г,Хлеб,Импорт,шт,1430.92,30
504,Пицца зам. 400г Локальный 1кг,Заморозка,Локальный,л,1251.98,5
505,Орехи 100г Эко 0.5л,Снеки,Эко,уп,234.59,20
506,Лосось охл. Премиум 0.5л,Рыба,Премиум,кг,1081.4,25
507,Сыр Российский 1кг Фермер 1л,Молочные,Фермер,уп,885.9,35
508,Гречка 900г Эко 1л,Бакалея,Эко,шт,1192.36,24
509,Кофе молотый 250г Импорт 1л,Напитки,Импорт,шт,190.77,16
510,Кола 1.5л Эконом 200г,Напитки,Эконом,шт,857.93,42
511,Чай чёрный 100г Эко,Напитки,Эко,л,1449.6,28
512,Масло сливочное 180г Брэнд1 100г,Молочные,Брэнд1,л,356.34,48
513,Макароны 450г Импорт 1л,Бакалея,Импорт,кг,685.29,26
514,Сахар 1кг Своё 0.5л,Бакалея,Своё,кг,537.1,2
515,Соль 1кг Брэнд2 500г,Бакалея,Брэнд2,уп,1383.2,6
516,Курица тушка Брэнд3 500г,Мясо,Брэнд3,л,534.31,14
517,Макароны 450г Фермер 500г,Бакалея,Фермер,уп,173.51,47
518,Кофе молотый 250г Фермер 500г,Напитки,Фермер,шт,471.39,46
